,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
1271790,0.0022912173262,0.576059419108,2.79382676039e-07,2.79382676039e-07,0.000559044734754,0.0112873394947,0.00223534079099,0.000112032453092,0.0180204619872,2.79382676039e-07,2.79382676039e-07,2.79382676039e-07,2.79382676039e-07,0.0278547321838,2.79382676039e-07,0.00198389638255,0.00564380943866,5.61559178838e-05,0.0264857570712,0.327408837433
1901942,0.000329891766714,4.28375232724e-08,0.0125557209084,0.0562628459023,4.28375232714e-08,4.28375232715e-08,0.00105384591,0.0279044054966,0.453679400549,0.131022891516,0.000702578219176,0.00164928748348,0.029219517461,0.0943411203383,0.190905465297,4.28375232715e-08,4.28375232714e-08,0.000248500472498,0.000124271655011,4.28375232715e-08
638634,0.739151894703,0.105940572023,1.71202974823e-07,1.71202974827e-07,1.71202974823e-07,0.00333862921202,0.00261957671777,0.012035740333,0.0255265347491,0.000890426672054,0.0248759634447,0.0271016021174,1.71202974823e-07,0.0163842958935,0.0179251226669,0.0143641007906,1.71202974823e-07,1.71202974827e-07,0.00883424470384,0.00101026875443
7960862,0.0032719305057,0.00449972159008,0.00021572621188,0.00150656602762,3.3183542821e-08,0.3182401639,3.3183542821e-08,0.485880103878,0.00225983244966,0.00126764451931,3.31835428218e-08,3.3183542821e-08,0.00135724008492,0.148672260085,0.0328285120964,3.3183542821e-08,3.3183542821e-08,3.3183542821e-08,3.3183542821e-08,3.31835428218e-08
11547881,0.0127285162974,4.52955990796e-07,4.52955990796e-07,0.0140873842697,4.52955990796e-07,4.52955990796e-07,4.52955990796e-07,0.0265436740166,0.0548081278423,4.52955990796e-07,4.52955990796e-07,4.52955990796e-07,0.0697556755386,0.222583026833,0.563975957096,0.000951660536662,0.0293520011596,4.52955990796e-07,0.00520944685014,4.52955990796e-07
1518583,0.0237906227286,0.103043803802,7.29771464767e-08,0.00313809027565,9.49432675663e-05,7.29771464768e-08,0.00606447384937,7.29771464784e-08,0.13427072478,0.00291186112157,0.00293375426551,0.0083194676755,7.29771464768e-08,0.0208058574377,0.00572877897558,0.00545876353361,0.00790349794058,0.00339351028832,0.65200709046,0.0201344676901
1915361,0.0180747070651,0.0262562822401,0.00101870672117,0.000496210933722,1.14331682155e-08,1.14331682178e-08,0.00190820720834,0.0743762006256,0.0146504731845,0.736091390801,0.000188658708724,0.00211743418668,0.024604189433,0.0561048545004,0.0437924756491,1.71611854915e-05,1.14331682178e-08,0.000302990390879,1.14331682158e-08,1.14331682158e-08
1240735,0.0180968413774,0.388674536469,1.37200183299e-07,0.00124865886821,1.37200183299e-07,0.033092821412,1.37200183299e-07,1.37200183299e-07,0.00680526629184,0.00100169853827,1.37200183299e-07,0.00155049927147,0.00574882488043,0.0966439463163,0.0337376622735,1.37200183299e-07,0.412451328235,0.000205937475132,0.000301977603442,0.000439177786742
10518716,0.0262496766307,4.91030870578e-05,6.13022310334e-08,6.13022310334e-08,0.265236424314,6.13022310333e-08,0.000208488887745,0.00533335540214,0.0585866035008,0.00579312213489,6.13022310334e-08,0.0171769464378,0.0318833516627,0.195744215215,0.393738161007,6.13022310333e-08,6.13022310333e-08,6.13022310334e-08,6.13022310333e-08,6.13022310347e-08
IA651,0.0664029436343,0.0101989379195,4.49272627616e-07,4.49272627616e-07,0.764123334322,0.00287579408937,0.0263727525137,4.49272627615e-07,0.0243060984266,0.00606562974544,0.04892623842,0.0117264648534,4.49272627616e-07,0.00655982963582,4.49272627626e-07,0.00889604729942,4.49272627616e-07,0.0218800262375,0.00166275799481,4.49272627616e-07
11212366,0.595431500676,0.192096665164,5.63316809374e-06,5.63316809373e-06,5.63316809373e-06,5.63316809374e-06,5.63316809373e-06,5.63316809373e-06,5.63316809373e-06,5.63316809373e-06,0.104219242902,5.63316809373e-06,5.63316809373e-06,0.0157785038306,0.00958201892744,0.0619704821992,5.63316809373e-06,5.63316809373e-06,5.63316809374e-06,0.0208483551149
8596064,0.279196560013,0.112368391629,4.65870338967e-07,4.65870338967e-07,0.111529825019,4.65870338967e-07,0.204890240948,4.65870338967e-07,0.0713718018001,0.0248779419712,0.00950422078527,0.00228323053128,0.0504076365466,0.042534427818,0.0369439837504,0.0248313549373,4.65870338967e-07,0.0292571231575,4.65870338967e-07,4.65870338967e-07
100217596,0.266104030796,0.0989016687534,4.67176200176e-07,4.67176200176e-07,0.159821445256,4.67176200176e-07,0.176733223703,4.67176200175e-07,0.0702170500626,0.0330298245286,0.00654093397866,4.67176200176e-07,0.0709645319829,0.0483999215144,0.031301272588,0.0145763646217,0.00252321865715,0.0208832433241,4.67176200175e-07,4.67176200176e-07
10824543,0.464840132161,0.15277915084,6.50398043603e-07,0.0383741349706,0.00793550653,0.0189272334669,0.0217239450544,0.00188680472449,0.134242806598,0.000781128050367,0.00494367552942,0.0276425672512,0.00617943181227,0.0187971538582,0.0152199646183,0.0220491440762,6.50398043602e-07,0.0209434674021,6.50398043602e-07,0.0427318018627
1249744,0.125910524907,0.29393159444,3.52097798684e-07,0.000317240116615,0.00380300832359,0.0678143881244,0.00359174964438,0.0033452811853,0.0176756615918,3.52097798684e-07,3.52097798684e-07,3.52097798684e-07,3.52097798684e-07,0.0788702590031,3.52097798692e-07,0.000352449896483,0.372414193766,3.52097798684e-07,0.0142955227244,0.0176756615918
8395099,0.0134840915443,0.0696741811179,0.000550885231054,0.22118036927,1.01996895215e-07,0.307969527408,1.01996895214e-07,0.00431457066447,0.0850757122953,0.00378418680935,1.01996895215e-07,1.01996895215e-07,1.01996895215e-07,0.165775655789,0.0661042897854,1.01996895214e-07,0.00245822717156,1.01996895217e-07,1.01996895214e-07,0.0596274869393
8601628,0.717275994042,0.143547834691,2.71818903374e-07,2.7181890338e-07,0.014107672904,2.71818903374e-07,2.71818903374e-07,0.0017399128005,0.00176709469083,2.71818903374e-07,2.71818903374e-07,0.002908734085,0.0344669087667,0.0400391962859,0.0433282050167,0.000815728529025,2.71818903374e-07,2.71818903374e-07,2.71818903374e-07,2.71818903374e-07
6105655,0.799716836622,0.0739568626532,3.44690660813e-08,3.44690660884e-08,0.000772141549288,0.0095479657736,0.000554986432976,0.019061428012,0.00582875354342,3.44690660813e-08,3.44690660813e-08,0.000286127717541,0.00216813872558,0.0335280950464,0.0343829278852,0.00516005366144,3.44690660813e-08,3.44690660813e-08,0.0133257754161,0.0017097001467
7670104,0.0545049240338,0.0764525089896,0.00785618257799,0.00741075188701,0.65053168227,4.04936991804e-07,0.00319940717224,0.0528446823674,4.04936991804e-07,0.0144161618452,0.0008102789206,4.04936991804e-07,0.0408990411092,0.00834210696816,4.04936991813e-07,0.065762172406,4.04936991804e-07,0.00631742200914,0.00372582526159,0.00692482749684
2007179,0.281387151307,0.257103794123,0.0266754097563,0.0704786942932,2.02699141772e-07,0.0127297088024,0.184051023428,0.00934463313482,0.0142094125373,0.000486680639394,0.00135828694901,0.000831269180406,0.0183850148578,0.0235943828014,2.02699141776e-07,0.0893905242205,2.02699141772e-07,0.000952888665469,0.00502714141508,0.00399337579205
11359562,0.10795776625,0.0085901360999,3.34233535656e-07,3.34233535656e-07,3.34233535656e-07,0.0968946362202,3.34233535656e-07,0.00571572769325,0.28831018209,0.0129351720634,3.34233535656e-07,3.34233535656e-07,0.00925860317121,0.223034372577,0.233662999011,3.34233535656e-07,0.000635377951282,3.34233535656e-07,3.34233535656e-07,0.0130020187706
9729370,0.00346390205247,0.203777728797,2.623969436e-07,0.0286277689437,2.623969436e-07,0.00535316004639,2.623969436e-07,2.62396943606e-07,0.0716083883055,0.0148781690991,2.623969436e-07,2.623969436e-07,0.0919966308232,0.181421509202,0.383204758831,2.623969436e-07,2.623969436e-07,2.623969436e-07,0.00795088978804,0.0077147325388
7968676,0.00351829365169,2.8371047913e-07,2.8371047913e-07,2.8371047913e-07,2.8371047913e-07,2.8371047913e-07,2.8371047913e-07,0.381449022901,0.0115189291632,0.0224134115618,2.8371047913e-07,2.8371047913e-07,0.174652454663,0.168268968883,0.235877176059,0.00229833859143,2.8371047913e-07,2.8371047913e-07,2.8371047913e-07,2.8371047913e-07
1497929,0.405895443329,0.0630146764337,0.0012922625738,3.22984897226e-07,3.22984897226e-07,3.22984897226e-07,0.0749328191414,0.00510348436107,0.221406470033,3.22984897226e-07,0.000226412412956,0.121507241321,0.00264879914215,0.0104327351653,0.0550369494722,0.0307807836906,0.00222891877576,3.22984897233e-07,0.00549106623774,3.22984897226e-07
IA661,0.71477583753,0.0536470878038,1.36851324721e-06,1.36851324721e-06,1.36851324721e-06,0.0306560652507,0.00752819137289,1.36851324721e-06,0.0598053974162,0.00191728705934,1.36851324721e-06,0.000275071162689,0.00328580030655,0.0405093606306,0.0733536785636,0.0142339062842,1.36851324721e-06,1.36851324721e-06,1.36851324721e-06,1.36851324721e-06
8599654,0.551598921803,0.174166287868,1.06205367194e-07,0.000637338408534,1.06205367194e-07,0.0135200494492,4.2588352245e-05,0.00920811154112,0.00589450408466,0.00110464202419,1.06205367194e-07,0.156291924569,0.00646801306751,0.0411759270667,0.0181930856058,0.00774247747384,0.00658483897142,0.00670166487534,1.06205367197e-07,0.000669200018692
330313,0.0168040245693,0.0936865344446,5.17031001179e-07,0.000620954232416,5.17031001178e-07,5.17031001178e-07,5.17031001179e-07,0.00361973403925,0.0993738754576,0.00832471614998,5.17031001179e-07,0.00522253014291,0.10924916758,0.194042251773,0.460675139081,5.17031001179e-07,0.00330951543855,5.17031001179e-07,0.00170671933489,0.00336121853866
1693759,0.00704445803667,0.0126627058306,0.00383157627072,1.71811859142e-07,1.71811859142e-07,0.135783084092,1.71811859142e-07,0.0820918781098,0.00627130467053,0.00544660774665,1.71811859142e-07,1.71811859142e-07,0.194267840943,0.202342998323,0.348675158754,0.00135748549908,0.000223527228743,1.71811859142e-07,1.71811859142e-07,1.71811859142e-07
9731453,0.0053867798026,0.0241817062716,0.000330834670594,0.154317337495,1.09911850696e-06,0.0553966718692,1.09911850696e-06,1.09911850696e-06,0.103757886175,0.0392396298169,1.09911850696e-06,1.09911850696e-06,0.0318755358203,0.186081862346,0.375240157394,1.09911850696e-06,0.0216537337056,1.09911850696e-06,1.09911850696e-06,0.00252907168451
7691251,6.00629459673e-07,6.00629459687e-07,6.00629459674e-07,6.00629459674e-07,0.00090154481897,0.0389814525623,6.00629459673e-07,0.0135147634721,0.328004348557,0.0791035004685,6.00629459674e-07,6.00629459674e-07,0.00384462917137,0.23130300555,0.272205871754,6.00629459674e-07,0.032134276722,6.00629459674e-07,6.00629459674e-07,6.00629459673e-07
1504802,0.323594798076,0.00258015656815,2.77406361483e-07,0.000138980587103,2.77406361482e-07,2.77406361482e-07,0.0057703297252,2.77406361482e-07,0.0315413807069,2.77406361482e-07,2.77406361482e-07,0.581638195527,2.77406361483e-07,0.00252467529585,0.00540970145527,0.000222202495548,2.77406361482e-07,2.77406361482e-07,0.0465768054993,2.77406361482e-07
1260657,0.0056175275703,0.431339900192,0.00674099684341,0.00157666228151,1.8120472147e-07,0.0169609431343,1.8120472147e-07,0.00404104649351,0.012847595957,1.8120472147e-07,0.0750551768377,0.00612490079041,0.00327998666333,0.0614829431996,1.8120472147e-07,0.00043507253625,0.000362590647662,0.104718389742,0.0141703904237,0.255245151868
1250717,0.00679723256825,0.0379809126473,0.00023449019424,1.06538025552e-07,1.06538025552e-07,0.241681617503,1.06538025552e-07,0.00163013832897,0.0392487151514,1.06538025554e-07,1.06538025552e-07,1.06538025552e-07,1.06538025552e-07,0.144774629461,0.081246004824,1.06538025552e-07,0.446170703748,1.06538025552e-07,1.06538025554e-07,0.00023449019424
8630885,0.00758924793067,0.0151500019748,2.82117688215e-07,2.82117688215e-07,2.82117688215e-07,2.82117688215e-07,0.000169552730617,2.82117688215e-07,0.0231903560889,2.82117688215e-07,0.00242649423634,0.00482449458616,2.82117688215e-07,0.00375244737095,0.0114260484904,2.84938865097e-05,2.82117688215e-07,2.82117688221e-07,0.931440041528,2.82117688215e-07
8726266,0.0087941860229,0.0119793358645,0.00499992386096,0.0152025552262,0.00459384898075,0.617944575855,1.26898400065e-07,0.216070032689,1.26898400068e-07,1.26898400065e-07,1.26898400065e-07,1.26898400065e-07,0.00874342666288,0.094945509827,0.00442888106067,1.26898400065e-07,0.000710757938764,1.26898400065e-07,1.26898400065e-07,0.0115859508243
8598823,5.03392867929e-07,0.0500377544651,0.00377594990234,5.03392867929e-07,5.03392867929e-07,5.03392867929e-07,5.03392867929e-07,0.00281950345328,0.025975575378,5.0339286793e-07,0.120261059541,0.176389364315,5.0339286793e-07,0.0144478787025,0.0385603970763,0.0026684855929,5.0339286793e-07,0.560075408252,0.00498409278537,5.03392867929e-07
8643845,0.00384731961227,0.236388514872,2.91441528086e-07,0.0656329235665,2.91441528086e-07,2.91441528086e-07,2.91441528086e-07,2.91441528093e-07,0.0118619616346,0.0861504071438,2.91441528086e-07,2.91441528086e-07,0.0416181416522,0.0989446902268,0.0877824797011,0.000758039414552,0.361533507032,2.91441528086e-07,0.00547939216955,2.91441528086e-07
8652063,0.267004343082,0.292035899959,1.06972465287e-06,1.06972465287e-06,0.00567061038489,0.0378693224364,0.0393669369504,1.06972465287e-06,1.06972465287e-06,1.06972465287e-06,1.06972465287e-06,1.06972465287e-06,1.06972465287e-06,0.0252465715325,0.0117680409063,1.06972465287e-06,1.06972465287e-06,1.06972465287e-06,0.00716822489891,0.313858282878
8223542,0.00038838773349,0.0332114481512,0.0137504782076,0.00388138233875,2.77221794069e-07,0.374887309341,2.77221794069e-07,0.146040718337,0.0154969755102,0.00149727490976,2.77221794068e-07,2.77221794069e-07,0.0267521803494,0.154163316903,0.154024706006,0.00377049362113,2.77221794068e-07,2.77221794068e-07,2.77221794069e-07,0.0721333880384
8643638,0.178465527487,0.0247318424529,2.1375651423e-07,0.0519430467143,2.1375651423e-07,0.142490306142,2.1375651423e-07,0.00267217018439,0.0492069633322,0.000384975482128,2.1375651423e-07,2.1375651423e-07,2.1375651423e-07,0.165191247953,0.361911367999,2.1375651423e-07,2.1375651423e-07,2.1375651423e-07,0.00585714224641,0.0171434861977
1022317,0.0227231413044,0.110774090929,0.00230415764592,0.000158112995563,3.15594801522e-07,0.0369880263332,3.15594801522e-07,0.0615097424115,0.000852421558912,3.15594801522e-07,3.15594801529e-07,0.00214636024515,0.263553534346,0.181530445431,0.311460825217,3.15594801522e-07,3.15594801522e-07,3.15594801522e-07,3.15594801522e-07,0.00599661682373
9017670,0.0357751671717,0.18517711617,0.080303512961,0.185218666726,1.38501853155e-07,0.190869542334,1.38501853155e-07,0.00408594316992,0.0161910051356,0.0447916378121,1.38501853158e-07,1.38501853155e-07,0.00372583835172,0.136715317751,0.100483232966,0.00113585369772,1.38501853155e-07,1.38501853155e-07,0.0155261962405,1.38501853158e-07
1998595,0.0849777770508,0.307814836798,1.16839901294e-07,0.000817996148957,0.0687253467808,1.16839901294e-07,0.00202144713228,1.16839901296e-07,0.103064593771,0.00604073973678,0.0403916707171,0.165527205003,0.00135545969491,0.0726044315038,0.0759343686906,0.0121280985942,0.0144181606595,0.0336149564421,1.16839901296e-07,0.0105624439168
9710008,0.00237226848218,0.000713356046214,0.0246159143736,0.00425631903446,0.00965726395098,0.611344804476,2.36987490852e-08,0.150977644496,0.00740351291297,0.00374679592912,2.36987490852e-08,2.36987490852e-08,0.00187459475139,0.129136877339,0.0508670187353,2.36987490852e-08,0.00200730774627,2.36987490852e-08,2.36987490852e-08,0.00102617953414
8613676,0.00098273840481,0.0132026268749,0.00434521318625,0.000775508348697,6.68484051976e-08,0.538443916193,6.68484051975e-08,0.251042567727,0.000314254352834,6.68484051976e-08,6.68484051975e-08,6.68484051976e-08,0.000534854089986,0.154653852273,0.0329897548134,6.68484051975e-08,0.000875780956494,6.68484051976e-08,6.68484051976e-08,0.00183839799134
6251427,0.470534574039,0.00573475258205,0.0163357221678,3.09969870928e-07,3.09969870929e-07,0.0523542211697,0.128420827496,6.23039440566e-05,0.095502027203,3.09969870929e-07,3.09969870928e-07,3.09969870928e-07,3.09969870928e-07,0.0189084720965,0.020086357606,0.00303801470497,0.0900465574746,3.09969870935e-07,0.00722260796251,0.0917513917647
8631191,0.0105980136591,0.235421589885,4.06038606151e-07,4.06038606151e-07,4.06038606151e-07,4.06038606151e-07,4.06038606151e-07,4.0603860615e-07,0.0493340966859,4.06038606151e-07,0.071788031606,0.0276922389781,0.00442622684565,0.0238754760803,0.0621243127797,0.0287479393541,4.0603860615e-07,4.0603860616e-07,0.483511178243,0.00247724153613
8642519,0.00419810434917,0.344084100173,2.76172906333e-07,2.76172906333e-07,0.44947168123,0.0568366602963,2.76172906333e-07,2.76172906333e-07,2.76172906333e-07,2.76172906333e-07,2.76172906333e-07,2.76172906333e-07,0.0136432177458,0.0888174828497,0.016791588878,2.76172906333e-07,2.76172906333e-07,0.0037286104084,2.76172906333e-07,0.0224255161672
9713111,1.20968424824e-07,6.06051808357e-05,1.20968424824e-07,1.20968424824e-07,0.00370175476797,0.146129978153,0.000302542030479,0.00740338856752,1.20968424824e-07,0.657511897245,1.20968424822e-07,1.20968424822e-07,0.0380567874173,0.110444292831,0.0360608084078,1.20968424822e-07,0.000326735715444,1.20968424822e-07,1.20968424822e-07,1.20968424822e-07
8690661,0.0386044355546,0.0213912502547,0.00952177849245,5.44721053807e-08,5.44721053795e-08,0.0198605840935,5.44721053795e-08,0.272660177949,0.00253845458279,0.019795217567,5.44721053795e-08,5.44721053795e-08,0.363443388775,0.122676682997,0.129496590591,5.44721053795e-08,5.44721053795e-08,5.44721053795e-08,5.44721053795e-08,1.09488931813e-05
8560210,0.00116247248673,0.42427832837,1.47129792017e-07,0.122691680693,1.47129792017e-07,0.0435358525877,1.47129792017e-07,1.47129792021e-07,1.47129792021e-07,1.47129792017e-07,1.47129792017e-07,1.47129792017e-07,0.0101079638414,0.10597773632,0.0280430854883,1.47129792021e-07,0.00887207358844,1.47129792017e-07,0.00163328782118,0.253696047505
11679509,0.0280016514602,0.0385481049086,0.00192166192485,4.08777265443e-07,4.08777265444e-07,4.08777265443e-07,4.08777265443e-07,0.035196131332,0.00216692828412,0.00580504594656,4.08777265444e-07,4.08777265443e-07,0.150226053828,0.228098122895,0.492985790902,0.0170055430197,4.08777265443e-07,4.08777265444e-07,4.12865038098e-05,4.08777265443e-07
587795,1.87613036859e-07,1.87613036859e-07,0.0149341853467,0.00866790991572,1.87613036855e-07,0.0335641599063,1.87613036855e-07,0.154612091285,0.00202640841107,0.0496613584685,1.87613036855e-07,1.87613036855e-07,0.712047946388,0.0212755059924,0.00320837054325,1.87613036855e-07,1.87613036855e-07,1.87613036855e-07,1.87613036855e-07,1.87613036855e-07
1192863,0.00765975035015,7.13856380662e-08,0.0922802857139,0.0619913594824,7.13856380662e-08,7.13856380662e-08,0.0102439104481,0.00627486897166,0.676743058817,0.107770969174,0.0060964048765,0.00995836789588,0.00438314956291,7.13856380678e-08,7.13856380808e-08,0.00464013785994,0.000906668989079,0.000856699042433,0.00582513945184,0.00436887243529
8617369,0.00449132022494,4.38173308149e-08,0.00050832485468,0.00028923820065,0.0718297942075,0.0890675321466,4.38173308069e-08,0.682450589387,4.38173308069e-08,0.00205945836521,4.38173308059e-08,4.38173308059e-08,0.0296293229083,0.107593499611,0.0120673367213,4.38173308059e-08,4.38173308059e-08,4.38173308059e-08,1.31890165726e-05,4.38173308069e-08
6587813,0.695654235046,0.137422357146,0.00372309713218,0.0037099506956,0.000115714934773,0.00707280917264,0.0149028267994,0.00205349968659,0.0304576905602,0.000736226741324,0.00285280303062,0.0486681345101,0.00109380981629,0.0116661741135,0.0034943491357,0.0194173131208,0.00125945491719,0.0025188835415,0.0105750198774,0.00260565002293
292189,0.0647488842827,0.0168682184479,0.000449723978934,0.00338443071977,0.848368461685,2.6438799467e-07,0.0279460754246,0.00211536834535,2.6438799467e-07,2.6438799467e-07,0.0028820935299,2.6438799467e-07,2.6438799467e-07,2.64387994676e-07,7.95807863957e-05,0.000766989572537,0.000581917976269,0.0109988049663,2.6438799467e-07,0.0208075995685
1473225,0.0165926110221,0.0751129231772,0.00360951182846,1.75210515434e-07,0.000140343622863,1.75210515434e-07,0.0165575689191,0.00129673302473,0.0612362503548,0.0129307112496,0.163751922935,0.417036244047,1.75210515434e-07,0.0260539788556,0.032256431102,1.75210515438e-07,1.75210515434e-07,0.0757787231358,0.0887092591749,0.00893591149766
8621853,0.00476154131321,3.63448691948e-07,3.63448691948e-07,3.63448691948e-07,0.0506651111063,0.0311479163486,3.63448691948e-07,3.63448691956e-07,0.0373265441118,0.013120861228,3.63448691948e-07,3.63448691948e-07,0.00581554251986,0.272259778587,0.584898343401,3.63448691948e-07,3.63448691948e-07,3.63448691948e-07,3.63448691948e-07,3.63448691948e-07
11530999,0.000545055648239,0.0518511323902,0.0585753312437,0.00101091517665,8.78980242282e-08,0.0273187938282,8.78980242282e-08,0.0511567379988,8.78980242301e-08,8.78980242301e-08,8.78980242282e-08,8.78980242281e-08,0.421128311778,0.148231315956,0.240181439102,8.78980242281e-08,8.78980242282e-08,8.78980242282e-08,8.78980242282e-08,8.78980242301e-08
8596560,0.109561075067,0.419673553844,3.78971622605e-07,3.78971622605e-07,3.78971622605e-07,3.78971622605e-07,0.00060673356779,0.00485121574097,0.0181531196944,0.0227386763279,0.0269831585011,0.00682186817851,0.00883041777832,0.0273242329614,0.0152350382003,0.263613039656,3.78971622605e-07,0.0746577886248,0.000947808028135,3.78971622605e-07
9597566,5.05862951609e-07,0.1971858844,0.0955074311268,5.05862951609e-07,5.10921581125e-05,0.306351109357,0.00222630285003,0.00763903643225,5.05862951609e-07,5.05862951609e-07,5.05862951609e-07,5.05862951609e-07,0.00844841715482,0.120749992412,5.05862951609e-07,5.05862951609e-07,0.233709189506,5.10921581125e-05,5.05862951609e-07,0.0280758996773
9675719,0.0927512895146,0.368431898386,3.08533226869e-08,3.08533226869e-08,3.08533226869e-08,0.00762697222152,3.08533226869e-08,0.00671988453453,0.0232973748142,0.0031748377578,0.00620771937792,0.073165600273,0.0137822100976,0.0559401902169,0.0431730852891,0.279432403764,0.00223689674812,0.0235102627407,3.08533226876e-08,0.000549219997149
8688081,0.4348566629,0.103117952678,0.0295829007993,0.113307006285,0.0155074327676,0.113281437769,0.000485929645672,1.27842579764e-07,0.0132062663319,0.000268597260078,1.27842579761e-07,1.27842579761e-07,0.0338656272213,0.0700834300676,0.0702879781952,1.27842579761e-07,1.27842579761e-07,1.27842579761e-07,0.00214788318256,1.27842579761e-07
10668681,0.0523107012918,0.162164699527,0.00111002240713,0.000492158597438,0.00128499268952,0.010082717201,0.00998976423848,5.46782132484e-08,0.0557116861558,0.013281392676,0.513155086003,0.105884414631,0.00389861128274,0.0407735982967,0.0229047582075,0.000896777375468,0.00113189369243,0.00442352212991,0.000180492781929,0.000322656136372
2882149,0.0147984677359,0.00425484061359,0.0137527003719,0.00263605003639,1.43255803292e-07,0.120048506415,1.43255803292e-07,0.117985622848,0.0590358597927,0.00658991020726,1.43255803293e-07,0.00044423624601,0.00962693323707,0.165833061147,0.479950061027,1.43255803292e-07,1.43255803293e-07,1.43255803293e-07,0.00421186387261,0.0008310269149
8622078,0.109187098048,0.189748369413,3.79647838665e-07,3.79647838665e-07,3.79647838665e-07,0.00770723077274,3.79647838665e-07,3.79647838665e-07,0.18010531431,0.00243012581529,0.00375889325062,0.337583237789,3.79647838665e-07,0.0541381614414,0.106795316664,3.79647838665e-07,3.79647838665e-07,0.0085424560178,3.79647838673e-07,3.79647838665e-07
11610918,0.0308126266533,0.105733837922,3.19629740908e-07,0.013808324437,3.19629740908e-07,3.19629740908e-07,3.19629740908e-07,0.0554880426514,0.0238766612756,0.00974902672744,3.19629740908e-07,0.00358017272791,0.0922134998817,0.20830302178,0.44997506888,0.000287986396558,0.00159846833428,0.000927245878374,0.000575653163376,0.00306876514246
1270907,0.0122853437008,0.267733443426,0.00671940656747,0.000952895123036,1.67145259259e-07,0.0579995721081,0.0601390314267,1.67145259259e-07,0.0119176241304,1.67145259259e-07,1.67145259259e-07,0.00322607064896,0.000217455982296,0.0439760848563,1.67145259293e-07,1.67145259263e-07,0.00200591025637,0.000635319130444,0.0468676978415,0.48532314193
8917603,0.0215747038175,0.353043184145,9.14143630246e-07,9.14143630246e-07,9.14143630247e-07,9.14143630247e-07,9.14143630247e-07,0.000732229047828,0.0176438862074,9.14143630247e-07,0.0307161401199,0.0167297425772,0.0253226927015,0.0416858636829,0.0903183048121,0.379827592511,9.14143630247e-07,0.0111534664326,0.0112448807957,9.14143630247e-07
7699081,1.11751571786e-07,1.11751571786e-07,1.11751571786e-07,0.00778919630505,0.707834567443,0.126704043842,1.11751571788e-07,0.00113997778379,0.0157682585306,0.0576527476359,1.11751571786e-07,1.11751571786e-07,1.11751571788e-07,0.0605024127164,0.00662697995847,1.11751571786e-07,0.0159805865169,1.11751571786e-07,1.11751571786e-07,1.11751571786e-07
8585163,0.0273544919043,0.589090517176,1.90755238139e-07,1.90755238139e-07,0.0366633475255,0.0967703230631,1.90755238139e-07,1.90755238139e-07,1.90755238139e-07,1.90755238139e-07,1.90755238139e-07,0.00486444932778,0.00814543942377,0.148808352027,0.0415466816219,0.000114643898121,1.90755238139e-07,0.00993853866227,1.90755238139e-07,0.0367014985732
165435,0.0158082204555,1.57514993065e-08,0.00119712969879,0.00599188608768,9.60998972687e-05,1.57514993065e-08,0.00034182328645,0.0590649878509,0.00416786246799,0.0291717924671,0.000163831344287,1.57514993065e-08,0.581517017447,0.163834510338,0.131622694256,0.000411129883398,0.00311251201446,0.00238006729671,1.57514993065e-08,0.00111837220226
1799083,0.00720332956347,0.00972676887361,0.0106214428108,0.00345831622365,0.000825910216029,5.73508934135e-08,0.000785764590641,0.00876327386428,0.00666996625473,0.211963224313,0.00049901012358,0.000940612002854,0.612140553276,0.0787887147206,0.0472801338799,5.73508934122e-08,5.73508934122e-08,0.000332692532684,5.73508934122e-08,5.73508934122e-08
2603878,0.246113262943,0.360589196118,3.44599437614e-07,3.44599437614e-07,3.44599437613e-07,3.44599437614e-07,0.0150248800794,3.44599437613e-07,0.0154728593483,3.44599437613e-07,0.0302217152782,0.0301872553344,3.44599437613e-07,0.0845305866461,0.111995161824,0.0642336797706,3.44599437614e-07,0.0379062827369,0.00372201852567,3.44599437613e-07
1116605,0.00227117158613,1.59930398291e-07,1.59930398291e-07,1.59930398291e-07,1.59930398291e-07,1.59930398291e-07,1.59930398291e-07,0.00204726902852,0.0993809094282,1.59930398291e-07,1.59930398291e-07,1.59930398291e-07,0.00139155439553,0.179202171215,0.559148818434,0.0024790811039,0.154077105644,1.59930398291e-07,1.59930398291e-07,1.59930398291e-07
6577250,0.0255607667862,0.160285466741,0.000175998925783,1.59853701892e-07,1.59853701892e-07,0.00535525886708,0.0193264724124,1.59853701892e-07,0.0100709430729,0.000671545401648,0.0877118860819,0.00994306011139,0.000671545401648,0.0465016017341,0.0375817651685,1.59853701896e-07,0.00820065476076,0.289111565096,0.0558850140352,0.242945815989
1418827,0.033761371319,0.19631881627,4.27895353912e-07,4.27895353912e-07,0.279544462606,4.27895353912e-07,4.27895353912e-07,0.0673511566011,4.27895353912e-07,4.27895353912e-07,4.27895353912e-07,4.27895353912e-07,0.251089421571,0.0922974557342,0.00136969302787,4.27895353912e-07,0.0032096430497,4.27895353912e-07,4.27895353912e-07,0.0750532729716
8587699,0.000536701820897,0.408819032461,2.23532620115e-07,2.23532620115e-07,2.23532620115e-07,0.0895473911508,2.23532620115e-07,0.00324144652429,2.23532620115e-07,2.23532620115e-07,2.23532620115e-07,2.23532620115e-07,0.000357875724805,0.112191245568,0.0106403762501,0.00304026716619,0.000469642034862,2.23532620115e-07,2.23532620115e-07,0.371153785972
